gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000002478_02853,0,gcdB_2,mmdB,Glutaconyl-CoA decarboxylase subunit beta,Methylmalonyl-CoA decarboxylase subunit beta,COG1883,C,ko:K01572,"map00620,map01100",Pyruvate metabolism;Metabolic pathways,"GO:0016829,GO:0006814",lyase activity;sodium ion transport,"GO_MF,GO_BP","4.1.1.70,4.1.1.3",PF03977
MGYG000002478_02854,3,accB,bcc,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Biotin carboxyl carrier protein,"COG4770,COG0511",II,-,-,-,-,-,-,-,PF00364
MGYG000002478_02856,0,pccB_2,pccB,Propionyl-CoA carboxylase beta chain,Propionyl-CoA carboxylase beta chain,COG4799,I,-,-,-,"GO:0016874,GO:0008531,GO:0009231",ligase activity;riboflavin kinase activity;riboflavin biosynthetic process,"GO_MF,GO_MF,GO_BP",6.4.1.3,"PF01039,PF01687"
MGYG000002478_02857,3,mce,yqjC,methylmalonyl-CoA epimerase,Uncharacterized protein YqjC,"COG3185,COG2514,COG0346",ERQQ,ko:K05606,"map00280,map00630,map00640,map00720,map01100,map01120,map01200","Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism",-,-,-,5.1.99.1,PF13669
MGYG000002478_02864,1,ldhA,ddh,D-lactate dehydrogenase,2-hydroxyacid dehydrogenase homolog,"COG1052,COG0588",CHRG,ko:K03778,"map00620,map01100,map01120",Pyruvate metabolism;Metabolic pathways;Microbial metabolism in diverse environments,"GO:0016616,GO:0051287","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding","GO_MF,GO_MF",1.1.1.28,"PF00389,PF02826"
MGYG000002478_02912,3,fbiB,-,Coenzyme F420:L-glutamate ligase,-,"COG0778,COG1853",CC,-,-,-,GO:0016491,oxidoreductase activity,GO_MF,6.3.2.34,PF00881
MGYG000002478_02913,0,dapE_2,-,Succinyl-diaminopimelate desuccinylase,-,COG0624,E,-,-,-,GO:0016787,hydrolase activity,GO_MF,3.5.1.18,"PF01546,PF07687"
MGYG000002478_02914,0,aroC,aroC,Chorismate synthase,Chorismate synthase,COG0082,E,ko:K01736,"map00400,map01100,map01110,map01230,map01130","Phenylalanine, tyrosine and tryptophan biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of antibiotics","GO:0004107,GO:0009073",chorismate synthase activity;aromatic amino acid family biosynthetic process,"GO_MF,GO_BP",4.2.3.5,PF01264
MGYG000002478_02920,3,purC,purC,Phosphoribosylaminoimidazole-succinocarboxamide synthase,Phosphoribosylaminoimidazole-succinocarboxamide synthase,COG0152,F,ko:K01923,"map00230,map01100,map01110,map01130",Purine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of antibiotics,"GO:0004639,GO:0006164",phosphoribosylaminoimidazolesuccinocarboxamide synthase activity;purine nucleotide biosynthetic process,"GO_MF,GO_BP",6.3.2.6,PF01259
MGYG000002478_02928,3,ilvD,ilvD,Dihydroxy-acid dehydratase,Dihydroxy-acid dehydratase,COG0129,EG,ko:K01687,"map00290,map00770,map01100,map01110,map01210,map01230,map01130","Valine, leucine and isoleucine biosynthesis;Pantothenate and CoA biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics","GO:0016836,GO:0004160,GO:0009082,GO:0003824",hydro-lyase activity;dihydroxy-acid dehydratase activity;branched-chain amino acid biosynthetic process;catalytic activity,"GO_MF,GO_MF,GO_BP,GO_MF",4.2.1.9,PF00920
MGYG000002478_02929,3,ilvG,ilvG,Acetolactate synthase isozyme 2 large subunit,Acetolactate synthase isozyme 2 large subunit,COG0028,EH,ko:K01652,"map00290,map00650,map00660,map00770,map01100,map01110,map01210,map01230,map01130","Valine, leucine and isoleucine biosynthesis;Butanoate metabolism;C5-Branched dibasic acid metabolism;Pantothenate and CoA biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics","GO:1990610,GO:0009082,GO:0003824,GO:0030976,GO:0000287,GO:0003984,GO:0050660,GO:0005948,GO:0009097,GO:0009099",acetolactate synthase regulator activity;branched-chain amino acid biosynthetic process;catalytic activity;thiamine pyrophosphate binding;magnesium ion binding;acetolactate synthase activity;flavin adenine dinucleotide binding;acetolactate synthase complex;isoleucine biosynthetic process;valine biosynthetic process,"GO_MF,GO_BP,GO_MF,GO_MF,GO_MF,GO_MF,GO_MF,GO_CC,GO_BP,GO_BP",2.2.1.6,"PF02775,PF10369,PF01842,PF00205,PF02776"
MGYG000002478_02932,3,ilvC,Dole_2039,ketol-acid reductoisomerase,Ketol-acid reductoisomerase (NAD(+)),COG0059,EH,ko:K00053,"map00290,map00770,map01100,map01110,map01210,map01230,map01130","Valine, leucine and isoleucine biosynthesis;Pantothenate and CoA biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics","GO:0004455,GO:0009082,GO:0016491,GO:0009097,GO:0009099",ketol-acid reductoisomerase activity;branched-chain amino acid biosynthetic process;oxidoreductase activity;isoleucine biosynthetic process;valine biosynthetic process,"GO_MF,GO_BP,GO_MF,GO_BP,GO_BP","1.1.1.382,1.1.1.86","PF01450,PF07991"
MGYG000002478_02937,0,MGYG000002478_02937,-,hypothetical protein,-,COG0760,O,"ko:K01802,ko:K03770",-,-,-,-,-,-,"PF13623,PF13616"
MGYG000002478_02945,2,secA,secA,Protein translocase subunit SecA,Protein translocase subunit SecA,"COG0653,COG3318",UP,ko:K03070,"map02024,map03060,map03070",Quorum sensing;Protein export;Bacterial secretion system,"GO:0005524,GO:0006605,GO:0006886,GO:0015450,GO:0017038,GO:0016020",ATP binding;protein targeting;intracellular protein transport;protein-transporting ATPase activity;protein import;membrane,"GO_MF,GO_BP,GO_BP,GO_MF,GO_BP,GO_CC",-,"PF02355,PF01043,PF07517,PF07516"
MGYG000002478_02951,2,valS,valS,Valine--tRNA ligase,Valine--tRNA ligase,COG0525,J,ko:K01873,map00970,Aminoacyl-tRNA biosynthesis,"GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0004832,GO:0006438,GO:0002161",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;valine-tRNA ligase activity;valyl-tRNA aminoacylation;aminoacyl-tRNA editing activity,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF",6.1.1.9,"PF08264,PF00133"
MGYG000002478_02954,2,MGYG000002478_02954,-,hypothetical protein,-,"COG1629,COG4771,COG4206",PPH,-,-,-,-,-,-,-,"PF00593,PF13715,PF07715"
MGYG000002478_02959,3,MGYG000002478_02959,-,hypothetical protein,-,COG1278,K,-,-,-,GO:0003676,nucleic acid binding,GO_MF,-,PF00313
MGYG000002478_02960,0,pnp_2,rpsA,Polyribonucleotide nucleotidyltransferase,Small ribosomal subunit protein bS1,COG0539,J,ko:K02945,map03010,Ribosome,GO:0003676,nucleic acid binding,GO_MF,2.7.7.8,PF00575
MGYG000002478_02969,3,MGYG000002478_02969,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF14059
MGYG000002478_02976,3,MGYG000002478_02976,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF16125
MGYG000002478_03002,3,MGYG000002478_03002,-,hypothetical protein,-,COG0793,O,ko:K03797,-,-,"GO:0005515,GO:0008236,GO:0006508",protein binding;serine-type peptidase activity;proteolysis,"GO_MF,GO_MF,GO_BP",3.4.21.102,"PF03572,PF13180"
MGYG000002478_03005,3,dcp_2,dcp,Dipeptidyl carboxypeptidase,Dipeptidyl carboxypeptidase,COG0339,O,"ko:K01284,ko:K01414",-,-,"GO:0004222,GO:0006508",metalloendopeptidase activity;proteolysis,"GO_MF,GO_BP","3.4.15.5,3.4.24.70",PF01432
MGYG000002478_03016,0,eno_2,eno,Enolase,Enolase,COG0148,G,ko:K01689,"map00010,map00680,map01100,map01110,map01120,map01200,map01230,map03018,map04066,map04820",Glycolysis / Gluconeogenesis;Methane metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;RNA degradation;HIF-1 signaling pathway;Cytoskeleton in muscle cells,"GO:0000287,GO:0004634,GO:0006096,GO:0000015",magnesium ion binding;phosphopyruvate hydratase activity;glycolytic process;phosphopyruvate hydratase complex,"GO_MF,GO_MF,GO_BP,GO_CC",4.2.1.11,"PF00113,PF03952"
MGYG000002478_03020,2,MGYG000002478_03020,-,hypothetical protein,-,"COG1082,COG3408,COG4692",GGGM,ko:K05989,"map00946,map01100",Degradation of flavonoids;Metabolic pathways,GO:0005975,carbohydrate metabolic process,GO_BP,3.2.1.40,"PF17390,PF17389,PF13088,PF08531,PF05592"
MGYG000002478_03102,3,lctP,lctP,L-lactate permease,L-lactate permease,COG1620,C,ko:K03303,-,-,"GO:0015129,GO:0015727,GO:0005886",lactate transmembrane transporter activity;lactate transport;plasma membrane,"GO_MF,GO_BP,GO_CC",-,"PF03023,PF02652"
MGYG000002478_03118,4,cbpA,dnaJ,Curved DNA-binding protein,Chaperone protein DnaJ,"COG0484,COG5407",OU,"ko:K03686,ko:K05516",-,-,"GO:0051082,GO:0006457",unfolded protein binding;protein folding,"GO_MF,GO_BP",-,"PF01556,PF00226"
MGYG000002478_03132,0,sigA,sigA,RNA polymerase sigma factor SigA,RNA polymerase sigma factor SigA,COG0568,K,ko:K03086,map02040,Flagellar assembly,"GO:0003700,GO:0006352,GO:0006355,GO:0003677,GO:0016987",DNA-binding transcription factor activity;DNA-templated transcription initiation;regulation of DNA-templated transcription;DNA binding;sigma factor activity,"GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",-,"PF00140,PF04545,PF04539,PF04542"
MGYG000002478_03144,2,MGYG000002478_03144,-,hypothetical protein,-,"COG1629,COG4206,COG4771",PHP,-,-,-,-,-,-,-,PF13620
MGYG000002478_03158,3,MGYG000002478_03158,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF12784
MGYG000002478_03168,4,relA,-,GTP pyrophosphokinase,-,COG0317,TK,"ko:K00951,ko:K01139","map00230,map01100",Purine metabolism;Metabolic pathways,"GO:0015969,GO:0003677,GO:0006260,GO:0003824,GO:0015968",guanosine tetraphosphate metabolic process;DNA binding;DNA replication;catalytic activity;stringent response,"GO_BP,GO_MF,GO_BP,GO_MF,GO_BP","2.7.6.5,3.1.7.2","PF13291,PF13328,PF02824,PF04607"
MGYG000002478_03169,0,MGYG000002478_03169,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF14134
MGYG000002478_03170,3,MGYG000002478_03170,-,hypothetical protein,-,-,-,-,-,-,"GO:0003824,GO:0016715","catalytic activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","GO_MF,GO_MF",-,"PF09113,PF09112"
MGYG000002478_03182,0,MGYG000002478_03182,-,hypothetical protein,-,COG3408,G,-,-,-,"GO:0005975,GO:0004134,GO:0004135,GO:0005980","carbohydrate metabolic process;4-alpha-glucanotransferase activity;amylo-alpha-1,6-glucosidase activity;glycogen catabolic process","GO_BP,GO_MF,GO_MF,GO_BP",-,"PF12439,PF06202"
MGYG000002478_03183,0,mshA_2,-,D-inositol-3-phosphate glycosyltransferase,-,COG0438,M,ko:K13668,"map00571,map01100",Lipoarabinomannan (LAM) biosynthesis;Metabolic pathways,GO:0016757,glycosyltransferase activity,GO_MF,"2.4.1.250,2.4.1.346","PF00534,PF13439"
MGYG000002478_03184,0,MGYG000002478_03184,-,hypothetical protein,-,COG1449,G,ko:K07405,"map00500,map01100,map01110",Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"GO:0003824,GO:0005975",catalytic activity;carbohydrate metabolic process,"GO_MF,GO_BP",3.2.1.1,PF03065
MGYG000002478_03208,0,gnd,gnd,6-phosphogluconate dehydrogenase%2C decarboxylating,"6-phosphogluconate dehydrogenase, decarboxylating",COG0362,G,ko:K00033,"map00030,map00480,map01100,map01110,map01120,map01200",Pentose phosphate pathway;Glutathione metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0004616,GO:0006098,GO:0050661",phosphogluconate dehydrogenase (decarboxylating) activity;pentose-phosphate shunt;NADP binding,"GO_MF,GO_BP,GO_MF",1.1.1.44,"PF00393,PF03446"
MGYG000002478_03209,0,zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,Glucose-6-phosphate 1-dehydrogenase,COG0364,G,ko:K00036,"map00030,map00480,map01100,map01110,map01120,map01200,map05230,map05415",Pentose phosphate pathway;Glutathione metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Central carbon metabolism in cancer;Diabetic cardiomyopathy,"GO:0016614,GO:0050661,GO:0006006,GO:0004345","oxidoreductase activity, acting on CH-OH group of donors;NADP binding;glucose metabolic process;glucose-6-phosphate dehydrogenase activity","GO_MF,GO_MF,GO_BP,GO_MF",1.1.1.49,"PF02781,PF00479"
MGYG000002478_03210,0,nagB_1,pgl,Glucosamine-6-phosphate deaminase,6-phosphogluconolactonase,COG0363,G,ko:K01057,"map00030,map01100,map01110,map01120,map01200,map01130",Pentose phosphate pathway;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of antibiotics,"GO:0017057,GO:0005975,GO:0006098",6-phosphogluconolactonase activity;carbohydrate metabolic process;pentose-phosphate shunt,"GO_MF,GO_BP,GO_BP","3.5.99.6,3.1.1.31",PF01182
MGYG000002478_03223,0,lutA,-,Lactate utilization protein A,-,COG0247,C,ko:K18928,-,-,-,-,-,-,PF02754
MGYG000002478_03224,0,lutB,lutB,Lactate utilization protein B,Lactate utilization protein B,COG1139,C,ko:K18929,-,-,"GO:0006089,GO:0051536",lactate metabolic process;iron-sulfur cluster binding,"GO_BP,GO_MF",-,"PF02589,PF13183"
MGYG000002478_03225,1,MGYG000002478_03225,-,putative protein,-,COG1556,C,ko:K00782,-,-,-,-,-,-,PF02589
MGYG000002478_03234,3,der_2,feoB1,GTPase Der,Fe(2+) transport protein A/Fe(2+) transporter FeoB fusion protein,"COG1918,COG0370",PP,ko:K04759,-,-,"GO:0005525,GO:0015093,GO:0006826,GO:0016020,GO:0046914",GTP binding;ferrous iron transmembrane transporter activity;iron ion transport;membrane;transition metal ion binding,"GO_MF,GO_MF,GO_BP,GO_CC,GO_MF",-,"PF07670,PF02421,PF17910,PF07664,PF04023"
MGYG000002478_03236,0,MGYG000002478_03236,-,hypothetical protein,-,"COG2976,COG4783,COG0265,COG5713,COG0457",TMOOCR,-,-,-,GO:0005515,protein binding,GO_MF,-,PF13428
MGYG000002478_03240,3,polC_1,-,DNA polymerase III PolC-type,-,COG0847,L,"ko:K13038,ko:K02342","map00770,map01100,map01240,map00230,map00240,map03030,map03430,map03440",Pantothenate and CoA biosynthesis;Metabolic pathways;Biosynthesis of cofactors;Purine metabolism;Pyrimidine metabolism;DNA replication;Mismatch repair;Homologous recombination,"GO:0003824,GO:0004632,GO:0004633,GO:0010181,GO:0015937,GO:0015941,GO:0003676,GO:0004527",catalytic activity;phosphopantothenate--cysteine ligase activity;phosphopantothenoylcysteine decarboxylase activity;FMN binding;coenzyme A biosynthetic process;pantothenate catabolic process;nucleic acid binding;exonuclease activity,"GO_MF,GO_MF,GO_MF,GO_MF,GO_BP,GO_BP,GO_MF,GO_MF",2.7.7.7,"PF02441,PF00929,PF04127"
MGYG000002478_03241,0,dnaN,-,Beta sliding clamp,-,COG0592,L,ko:K02338,"map03030,map03430,map03440,map00230,map00240,map01100",DNA replication;Mismatch repair;Homologous recombination;Purine metabolism;Pyrimidine metabolism;Metabolic pathways,"GO:0003677,GO:0006260,GO:0009360,GO:0003887,GO:0008408",DNA binding;DNA replication;DNA polymerase III complex;DNA-directed DNA polymerase activity;3'-5' exonuclease activity,"GO_MF,GO_BP,GO_CC,GO_MF,GO_MF",2.7.7.7,"PF02767,PF00712,PF02768"
MGYG000002478_03253,2,rcsC_31,-,Sensor histidine kinase RcsC,-,"COG2207,COG2205,COG0642,COG3292,COG4977,COG0745",KTTTKTK,-,-,-,"GO:0000160,GO:0000155,GO:0007165,GO:0016772,GO:0016310,GO:0005515,GO:0003700,GO:0043565,GO:0006355","phosphorelay signal transduction system;phosphorelay sensor kinase activity;signal transduction;transferase activity, transferring phosphorus-containing groups;phosphorylation;protein binding;DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription","GO_BP,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF,GO_MF,GO_MF,GO_BP",2.7.13.3,"PF12833,PF07494,PF07495,PF00512,PF00072,PF02518"
MGYG000002478_03255,4,MGYG000002478_03255,-,hypothetical protein,-,"COG4771,COG1629,COG4206",PPH,-,-,-,"GO:0000150,GO:0003677,GO:0006310",DNA strand exchange activity;DNA binding;DNA recombination,"GO_MF,GO_MF,GO_BP",-,"PF07508,PF00239,PF07715,PF13408"
MGYG000002478_03274,0,rho,rho,Transcription termination factor Rho,Transcription termination factor Rho,"COG1158,COG3064",KM,ko:K03628,map03018,RNA degradation,"GO:0005524,GO:0016887,GO:0003723,GO:0008186,GO:0006353,GO:0003676","ATP binding;ATP hydrolysis activity;RNA binding;ATP-dependent activity, acting on RNA;DNA-templated transcription termination;nucleic acid binding","GO_MF,GO_MF,GO_MF,GO_MF,GO_BP,GO_MF",3.6.4.-,"PF07497,PF07498,PF00006"
MGYG000002478_03313,1,MGYG000002478_03313,BF2056,hypothetical protein,UPF0301 protein BF2056,COG1678,K,ko:K07735,-,-,-,-,-,-,PF02622
MGYG000002478_03331,3,MGYG000002478_03331,-,hypothetical protein,-,"COG0652,COG0545,COG2234",OOOE,-,-,-,-,-,-,-,PF04389
MGYG000002478_03332,1,atpD_1,atpD,ATP synthase subunit beta%2C sodium ion specific,ATP synthase subunit beta,COG0055,C,ko:K02112,"map00190,map00195,map01100",Oxidative phosphorylation;Photosynthesis;Metabolic pathways,"GO:0005524,GO:0016887,GO:0046034,GO:1902600,GO:0046933,GO:0015986,GO:0045261,GO:0000275,GO:0045262","ATP binding;ATP hydrolysis activity;ATP metabolic process;proton transmembrane transport;proton-transporting ATP synthase activity, rotational mechanism;proton motive force-driven ATP synthesis;proton-transporting ATP synthase complex, catalytic core F(1);mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1);plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)","GO_MF,GO_MF,GO_BP,GO_BP,GO_MF,GO_BP,GO_CC,GO_CC,GO_CC","3.6.3.15,3.6.3.14","PF02874,PF00006"
MGYG000002478_03335,0,atpB,atpB,ATP synthase subunit a,ATP synthase subunit a,COG0356,C,ko:K02108,"map00190,map00195,map01100",Oxidative phosphorylation;Photosynthesis;Metabolic pathways,"GO:0015078,GO:0015986,GO:0045263,GO:0000276,GO:0045264,GO:0046933","proton transmembrane transporter activity;proton motive force-driven ATP synthesis;proton-transporting ATP synthase complex, coupling factor F(o);mitochondrial proton-transporting ATP synthase complex, coupling factor F(o);plasma membrane proton-transporting ATP synthase complex, coupling factor F(o);proton-transporting ATP synthase activity, rotational mechanism","GO_MF,GO_BP,GO_CC,GO_CC,GO_CC,GO_MF",-,PF00119
MGYG000002478_03339,0,atpA_1,atpA,ATP synthase subunit alpha,ATP synthase subunit alpha,COG0056,C,ko:K02111,"map00190,map00195,map01100",Oxidative phosphorylation;Photosynthesis;Metabolic pathways,"GO:0005524,GO:0015986,GO:0046034,GO:1902600,GO:0046933,GO:0045261,GO:0032559,GO:0000275,GO:0045262","ATP binding;proton motive force-driven ATP synthesis;ATP metabolic process;proton transmembrane transport;proton-transporting ATP synthase activity, rotational mechanism;proton-transporting ATP synthase complex, catalytic core F(1);adenyl ribonucleotide binding;mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1);plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)","GO_MF,GO_BP,GO_BP,GO_BP,GO_MF,GO_CC,GO_MF,GO_CC,GO_CC",3.6.3.14,"PF02874,PF00306,PF00006"
MGYG000002478_03340,0,atpG,atpG,ATP synthase gamma chain,ATP synthase gamma chain,COG0224,C,ko:K02115,"map00190,map00195,map01100",Oxidative phosphorylation;Photosynthesis;Metabolic pathways,"GO:0046933,GO:0015986,GO:0045261","proton-transporting ATP synthase activity, rotational mechanism;proton motive force-driven ATP synthesis;proton-transporting ATP synthase complex, catalytic core F(1)","GO_MF,GO_BP,GO_CC",-,PF00231
MGYG000002478_03358,0,gcvP,gcvP,Glycine dehydrogenase (decarboxylating),Glycine dehydrogenase (decarboxylating),"COG1003,COG0403",EE,"ko:K00281,ko:K00283","map00260,map00630,map00785,map01100,map01110,map01200,map01130","Glycine, serine and threonine metabolism;Glyoxylate and dicarboxylate metabolism;Lipoic acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Carbon metabolism;Biosynthesis of antibiotics","GO:0004375,GO:0006544,GO:0006546,GO:0019464",glycine dehydrogenase (decarboxylating) activity;glycine metabolic process;glycine catabolic process;glycine decarboxylation via glycine cleavage system,"GO_MF,GO_BP,GO_BP,GO_BP",1.4.4.2,PF02347
MGYG000002478_03479,4,uvrA_2,uvrA,UvrABC system protein A,UvrABC system protein A,COG0178,L,ko:K03701,map03420,Nucleotide excision repair,"GO:0005524,GO:0016887,GO:0003677,GO:0006289,GO:0009380",ATP binding;ATP hydrolysis activity;DNA binding;nucleotide-excision repair;excinuclease repair complex,"GO_MF,GO_MF,GO_MF,GO_BP,GO_CC",-,"PF17755,PF17760"
MGYG000002478_03481,4,dtpA,-,Dipeptide and tripeptide permease A,-,COG3104,E,ko:K03305,-,-,"GO:0022857,GO:0055085,GO:0016020,GO:0006857",transmembrane transporter activity;transmembrane transport;membrane;oligopeptide transport,"GO_MF,GO_BP,GO_CC,GO_BP",-,"PF00854,PF00528"
MGYG000002478_03486,3,uxaA,uxaA,Altronate dehydratase,Altronate dehydratase,COG2721,G,"ko:K01685,ko:K01708","map00040,map01100,map00053,map01100",Pentose and glucuronate interconversions;Metabolic pathways;Ascorbate and aldarate metabolism;Metabolic pathways,GO:0016829,lyase activity,GO_MF,4.2.1.7,"PF04295,PF08666"
MGYG000002478_03488,0,iolC_2,-,5-dehydro-2-deoxygluconokinase,-,COG0524,G,"ko:K01812,ko:K00874","map00040,map01100,map00030,map01120,map01200",Pentose and glucuronate interconversions;Metabolic pathways;Pentose phosphate pathway;Microbial metabolism in diverse environments;Carbon metabolism,"GO:0008880,GO:0006064",glucuronate isomerase activity;glucuronate catabolic process,"GO_MF,GO_BP","2.7.1.92,2.7.1.45","PF00294,PF02614"
MGYG000002478_03489,3,kdgA,-,KHG/KDPG aldolase,-,COG0800,G,ko:K01625,"map00030,map00630,map01100,map01120,map01200",Pentose phosphate pathway;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism,GO:0016829,lyase activity,GO_MF,"4.1.2.14,4.1.3.42",PF01081
MGYG000002478_03492,4,ileS,ileS,Isoleucine--tRNA ligase,Isoleucine--tRNA ligase,COG0060,J,ko:K01870,map00970,Aminoacyl-tRNA biosynthesis,"GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0004822,GO:0006428,GO:0002161,GO:0000049,GO:0005737",nucleotide binding;aminoacyl-tRNA ligase activity;ATP binding;tRNA aminoacylation for protein translation;isoleucine-tRNA ligase activity;isoleucyl-tRNA aminoacylation;aminoacyl-tRNA editing activity;tRNA binding;cytoplasm,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF,GO_MF,GO_CC",6.1.1.5,"PF08264,PF00133"
MGYG000002478_03508,0,uxaC,uxaC,Uronate isomerase,Uronate isomerase,COG1904,G,ko:K01812,"map00040,map01100",Pentose and glucuronate interconversions;Metabolic pathways,"GO:0008880,GO:0006064",glucuronate isomerase activity;glucuronate catabolic process,"GO_MF,GO_BP",5.3.1.12,PF02614
MGYG000002478_03509,0,uxaB,uxaB,Altronate oxidoreductase,Altronate oxidoreductase,COG0246,G,"ko:K00009,ko:K00041","map00051,map01100,map00040",Fructose and mannose metabolism;Metabolic pathways;Pentose and glucuronate interconversions,"GO:0016491,GO:0009026",oxidoreductase activity;tagaturonate reductase activity,"GO_MF,GO_MF","1.1.1.58,1.1.1.17","PF01232,PF08125"
MGYG000002478_03540,3,cbiKp,-,Sirohydrochlorin cobaltochelatase CbiKP,-,COG4822,H,ko:K02190,"map00860,map01100,map01240",Porphyrin metabolism;Metabolic pathways;Biosynthesis of cofactors,"GO:0016852,GO:0019251",sirohydrochlorin cobaltochelatase activity;anaerobic cobalamin biosynthetic process,"GO_MF,GO_BP",4.99.1.3,PF06180
MGYG000002478_03640,2,MGYG000002478_03640,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002478_03647,1,MGYG000002478_03647,-,hypothetical protein,-,"COG3266,COG3147,COG3087",DDD,-,-,-,GO:0042834,peptidoglycan binding,GO_MF,-,"PF05036,PF18174,PF18175"
MGYG000002478_03656,4,lon2,lon,Lon protease 2,Lon protease,COG0466,O,ko:K01338,map04112,Cell cycle - Caulobacter,"GO:0016887,GO:0005524,GO:0004176,GO:0006508,GO:0004252,GO:0030163,GO:0043565",ATP hydrolysis activity;ATP binding;ATP-dependent peptidase activity;proteolysis;serine-type endopeptidase activity;protein catabolic process;sequence-specific DNA binding,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF",3.4.21.53,"PF00004,PF02190,PF05362"
MGYG000002478_03695,2,MGYG000002478_03695,-,hypothetical protein,-,"COG2982,COG2911",MU,-,-,-,"GO:0009306,GO:0005886",protein secretion;plasma membrane,"GO_BP,GO_CC",-,PF04357
MGYG000002478_03698,3,pepE_2,-,Aminopeptidase E,-,COG3579,E,ko:K01372,-,-,"GO:0070005,GO:0006508",cysteine-type aminopeptidase activity;proteolysis,"GO_MF,GO_BP","3.4.22.-,3.4.22.40",PF03051
MGYG000002478_03718,3,nqrA,-,Na(+)-translocating NADH-quinone reductase subunit A,-,COG1726,C,ko:K00346,-,-,"GO:0016655,GO:0006814,GO:0005975","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;sodium ion transport;carbohydrate metabolic process","GO_MF,GO_BP,GO_BP",1.6.5.8,"PF03663,PF05896,PF11973"
MGYG000002478_03723,0,nqrF,nqrF,Na(+)-translocating NADH-quinone reductase subunit F,Na(+)-translocating NADH-quinone reductase subunit F,COG2871,C,ko:K00351,-,-,"GO:0051536,GO:0016491,GO:0016655,GO:0051537,GO:0006814,GO:0016020","iron-sulfur cluster binding;oxidoreductase activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor;2 iron, 2 sulfur cluster binding;sodium ion transport;membrane","GO_MF,GO_MF,GO_MF,GO_MF,GO_BP,GO_CC",1.6.5.8,"PF00111,PF00970,PF00175"
