gene,cluster,Name,SwissProt_gene,Product,SwissProt_product,COG_ID,COG_FID,KEGG_ID,KEGG_PID,KEGG_Pathway,GO_ID,GO_Name,GO_Category,EC_number,Pfam_ID
MGYG000003210_00467,4,MGYG000003210_00467,yodJ,hypothetical protein,Putative carboxypeptidase YodJ,"COG2247,COG1876,COG3409",MMM,ko:K07260,"map00550,map01100,map01502,map02020",Peptidoglycan biosynthesis;Metabolic pathways;Vancomycin resistance;Two-component system,"GO:0008233,GO:0006508",peptidase activity;proteolysis,"GO_MF,GO_BP",-,PF02557
MGYG000003226_00901,4,cbpA,-,Cellobiose phosphorylase,-,COG3459,G,ko:K00702,"map00500,map01100",Starch and sucrose metabolism;Metabolic pathways,"GO:0005975,GO:0003824,GO:0030246",carbohydrate metabolic process;catalytic activity;carbohydrate binding,"GO_BP,GO_MF,GO_MF",2.4.1.20,"PF17167,PF06165"
MGYG000003255_00568,2,fabF,fabF,3-oxoacyl-[acyl-carrier-protein] synthase 2,3-oxoacyl-[acyl-carrier-protein] synthase 2,COG0304,IQ,ko:K09458,"map00061,map00780,map01100,map01212,map01240",Fatty acid biosynthesis;Biotin metabolism;Metabolic pathways;Fatty acid metabolism;Biosynthesis of cofactors,"GO:0016746,GO:0016747,GO:0006633,GO:0004315","acyltransferase activity;acyltransferase activity, transferring groups other than amino-acyl groups;fatty acid biosynthetic process;3-oxoacyl-[acyl-carrier-protein] synthase activity","GO_MF,GO_MF,GO_BP,GO_MF",2.3.1.179,"PF02801,PF00109"
MGYG000003259_00064,4,MGYG000003259_00064,-,hypothetical protein,-,COG2179,M,ko:K07015,-,-,GO:0008962,phosphatidylglycerophosphatase activity,GO_MF,-,PF13242
MGYG000003376_01042,4,mnmG_2,mnmG2,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG 2,COG0445,J,ko:K03495,-,-,"GO:0050660,GO:0008033,GO:0002098",flavin adenine dinucleotide binding;tRNA processing;tRNA wobble uridine modification,"GO_MF,GO_BP,GO_BP",-,"PF13932,PF01134"
MGYG000003388_01777,4,avtA,avtA,Valine--pyruvate aminotransferase,Valine--pyruvate aminotransferase,COG3977,E,ko:K00835,"map00290,map01100,map01110","Valine, leucine and isoleucine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites","GO:0030170,GO:0009058",pyridoxal phosphate binding;biosynthetic process,"GO_MF,GO_BP",2.6.1.66,PF00155
MGYG000003391_00060,1,MGYG000003391_00060,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003479_01670,2,MGYG000003479_01670,-,hypothetical protein,-,"COG1506,COG2755",EDI,-,-,-,-,-,-,-,PF13472
MGYG000003493_01179,4,cbiD,cbiD,Cobalt-precorrin-5B C(1)-methyltransferase,Cobalt-precorrin-5B C(1)-methyltransferase,"COG2099,COG1903",HH,ko:K02188,"map00860,map01100,map01240",Porphyrin metabolism;Metabolic pathways;Biosynthesis of cofactors,"GO:0008168,GO:0009236,GO:0016994",methyltransferase activity;cobalamin biosynthetic process;precorrin-6A reductase activity,"GO_MF,GO_BP,GO_MF",2.1.1.195,"PF02571,PF01888"
MGYG000003505_00741,0,MGYG000003505_00741,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003521_01370,2,MGYG000003521_01370,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003533_01309,4,MGYG000003533_01309,-,hypothetical protein,-,"COG1112,COG2852",LL,-,-,-,GO:0004386,helicase activity,GO_MF,-,"PF13195,PF13086,PF13087,PF18741"
MGYG000003549_00803,2,MGYG000003549_00803,TT_C0602,Phenylacetate-coenzyme A ligase,Phenylacetate-coenzyme A ligase,COG1541,H,ko:K01912,"map00360,map01100,map01120,map05111",Phenylalanine metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Biofilm formation - Vibrio cholerae,"GO:0047475,GO:0010124",phenylacetate-CoA ligase activity;phenylacetate catabolic process,"GO_MF,GO_BP",6.2.1.30,"PF14535,PF00501"
MGYG000003564_00365,2,MGYG000003564_00365,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003567_00399,4,MGYG000003567_00399,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003626_02368,2,MGYG000003626_02368,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003638_00160,2,MGYG000003638_00160,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003662_01544,2,rpsI,rpsI,30S ribosomal protein S9,Small ribosomal subunit protein uS9,COG0103,J,ko:K02996,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00380
MGYG000003676_00326,2,MGYG000003676_00326,-,hypothetical protein,-,"COG0212,COG1896",HFR,ko:K06952,"map00230,map00240,map01100,map01232",Purine metabolism;Pyrimidine metabolism;Metabolic pathways;Nucleotide metabolism,-,-,-,-,-
MGYG000003693_01038,2,MGYG000003693_01038,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003911_01648,4,MGYG000003911_01648,-,hypothetical protein,-,"COG4667,COG0221",IC,-,-,-,GO:0006629,lipid metabolic process,GO_BP,-,PF01734
MGYG000003922_03296,2,MGYG000003922_03296,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000003957_01172,2,MGYG000003957_01172,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004003_01905,5,MGYG000004003_01905,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004050_01709,2,MGYG000004050_01709,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004053_01935,2,MGYG000004053_01935,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004215_01366,0,MGYG000004215_01366,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF12508
MGYG000004255_00712,2,MGYG000004255_00712,-,hypothetical protein,-,"COG2911,COG2982",UM,-,-,-,"GO:0009306,GO:0005886",protein secretion;plasma membrane,"GO_BP,GO_CC",-,PF04357
MGYG000004390_01758,2,MGYG000004390_01758,-,hypothetical protein,-,COG1112,L,ko:K10742,map03030,DNA replication,GO:0004386,helicase activity,GO_MF,-,"PF13087,PF13086"
MGYG000004468_01982,2,MGYG000004468_01982,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004529_00947,2,MGYG000004529_00947,-,hypothetical protein,-,COG1961,L,-,-,-,-,-,-,-,PF13408
MGYG000004571_01184,2,MGYG000004571_01184,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004627_01534,5,MGYG000004627_01534,-,hypothetical protein,-,"COG6083,COG4447",UC,-,-,-,"GO:0008234,GO:0006508",cysteine-type peptidase activity;proteolysis,"GO_MF,GO_BP",-,"PF01640,PF13734"
MGYG000004629_01063,2,MGYG000004629_01063,-,Glycogen synthase,-,COG0438,M,ko:K13668,"map00571,map01100",Lipoarabinomannan (LAM) biosynthesis;Metabolic pathways,GO:0016757,glycosyltransferase activity,GO_MF,2.4.1.11,"PF13439,PF00534"
MGYG000004632_00804,2,MGYG000004632_00804,-,hypothetical protein,-,"COG0778,COG4659,COG0348,COG3976,COG3901,COG1477",CCCRKHO,"ko:K02574,ko:K21559",-,-,"GO:0010181,GO:0016020",FMN binding;membrane,"GO_MF,GO_CC",-,"PF04205,PF12801"
MGYG000004652_00800,4,MGYG000004652_00800,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004711_02887,6,MGYG000004711_02887,-,hypothetical protein,-,"COG1647,COG0596,COG1506,COG2173",QHREM,-,-,-,-,-,-,-,PF12146
MGYG000004748_00450,1,gapA,gapA,Glyceraldehyde-3-phosphate dehydrogenase A,Glyceraldehyde-3-phosphate dehydrogenase,COG0057,G,ko:K00134,"map00010,map00710,map01100,map01110,map01120,map01200,map01230,map04066,map05010,map05130,map05132,map05415",Glycolysis / Gluconeogenesis;Carbon fixation in photosynthetic organisms;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;HIF-1 signaling pathway;Alzheimer disease;Pathogenic Escherichia coli infection;Salmonella infection;Diabetic cardiomyopathy,"GO:0016620,GO:0050661,GO:0051287,GO:0006006","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;NADP binding;NAD binding;glucose metabolic process","GO_MF,GO_MF,GO_MF,GO_BP",1.2.1.12,"PF00044,PF02800"
MGYG000004775_02249,4,hemA,hemA,Glutamyl-tRNA reductase,Glutamyl-tRNA reductase,"COG1648,COG0373",HH,ko:K02492,"map00860,map01100,map01110,map01120,map01240",Porphyrin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors,"GO:0008883,GO:0050661,GO:0033014",glutamyl-tRNA reductase activity;NADP binding;tetrapyrrole biosynthetic process,"GO_MF,GO_MF,GO_BP",1.2.1.70,"PF01488,PF05201"
MGYG000004797_02460,2,MGYG000004797_02460,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004869_01077,4,MGYG000004869_01077,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004886_00025,4,MGYG000004886_00025,-,hypothetical protein,-,"COG3115,COG0810",DM,-,-,-,-,-,-,-,-
MGYG000004889_00443,4,topA,topA,DNA topoisomerase 1,DNA topoisomerase 1,"COG0551,COG0550",LL,ko:K03168,-,-,"GO:0003677,GO:0003917,GO:0006265,GO:0003916,GO:0005694","DNA binding;DNA topoisomerase type I (single strand cut, ATP-independent) activity;DNA topological change;DNA topoisomerase activity;chromosome","GO_MF,GO_MF,GO_BP,GO_MF,GO_CC",5.99.1.2,"PF01131,PF01396,PF01751"
MGYG000004894_00169,4,MGYG000004894_00169,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004899_03381,4,MGYG000004899_03381,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000004899_01853,2,mip,mip,Peptidyl-prolyl cis-trans isomerase Mip,Peptidyl-prolyl cis-trans isomerase Mip,COG0545,O,ko:K01802,-,-,"GO:0006457,GO:0003755",protein folding;peptidyl-prolyl cis-trans isomerase activity,"GO_BP,GO_MF",5.2.1.8,"PF00254,PF01346"
BVU_RS02475,4,BVU_RS02475,-,IS66 family transposase,-,COG3436,X,-,-,-,GO:0004803,transposase activity,GO_MF,-,PF03050
MGYG000000013_03731,6,glyA,glyA,Serine hydroxymethyltransferase,Serine hydroxymethyltransferase,COG0112,E,ko:K00600,"map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01200,map01230,map01240,map01523","Glycine, serine and threonine metabolism;Cyanoamino acid metabolism;Glyoxylate and dicarboxylate metabolism;One carbon pool by folate;Methane metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;Biosynthesis of cofactors;Antifolate resistance","GO:0004372,GO:0030170,GO:0019264,GO:0035999",glycine hydroxymethyltransferase activity;pyridoxal phosphate binding;glycine biosynthetic process from serine;tetrahydrofolate interconversion,"GO_MF,GO_MF,GO_BP,GO_BP",2.1.2.1,PF00464
MGYG000000013_01070,1,MGYG000000013_01070,-,hypothetical protein,-,"COG3063,COG4753,COG5713,COG2207",NWTKCK,-,-,-,"GO:0003700,GO:0043565,GO:0006355",DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription,"GO_MF,GO_MF,GO_BP",-,PF12833
MGYG000000013_01109,6,MGYG000000013_01109,-,hypothetical protein,-,COG1413,R,-,-,-,-,-,-,-,PF13569
MGYG000000013_02687,1,MGYG000000013_02687,-,hypothetical protein,-,COG0822,O,-,-,-,-,-,-,-,-
MGYG000000013_02732,6,rbr3A,rbr3A,Reverse rubrerythrin-1,Reverse rubrerythrin-1,COG1592,C,-,-,-,"GO:0016491,GO:0046872,GO:0005506",oxidoreductase activity;metal ion binding;iron ion binding,"GO_MF,GO_MF,GO_MF",1.11.1.1,PF02915
MGYG000000013_04059,1,glkA,-,Glucokinase,-,COG1940,GK,ko:K00845,"map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01200,map01250","Glycolysis / Gluconeogenesis;Galactose metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Streptomycin biosynthesis;Neomycin, kanamycin and gentamicin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of nucleotide sugars",-,-,-,2.7.1.2,PF00480
MGYG000000013_00280,5,MGYG000000013_00280,-,hypothetical protein,-,"COG4206,COG1629,COG4772",HPP,-,-,-,-,-,-,-,PF00593
MGYG000000013_00467,1,fabF_1,fabF,3-oxoacyl-[acyl-carrier-protein] synthase 2,3-oxoacyl-[acyl-carrier-protein] synthase 2,COG0304,IQ,ko:K09458,"map00061,map00780,map01100,map01212,map01240",Fatty acid biosynthesis;Biotin metabolism;Metabolic pathways;Fatty acid metabolism;Biosynthesis of cofactors,"GO:0016746,GO:0016747,GO:0006633,GO:0004315","acyltransferase activity;acyltransferase activity, transferring groups other than amino-acyl groups;fatty acid biosynthetic process;3-oxoacyl-[acyl-carrier-protein] synthase activity","GO_MF,GO_MF,GO_BP,GO_MF",2.3.1.179,"PF02801,PF00109"
MGYG000000013_03528,1,frdA,-,Fumarate reductase flavoprotein subunit,-,COG1053,C,ko:K00239,"map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01200,map05134",Citrate cycle (TCA cycle);Oxidative phosphorylation;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Legionellosis,GO:0016491,oxidoreductase activity,GO_MF,1.3.5.4,"PF00890,PF02910"
MGYG000000013_01747,1,MGYG000000013_01747,-,hypothetical protein,-,COG0811,U,ko:K03561,-,-,-,-,-,-,PF01618
MGYG000000013_01888,5,iolG_3,-,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,-,COG0673,R,-,-,-,GO:0000166,nucleotide binding,GO_MF,1.1.1.18,PF01408
MGYG000000013_01898,5,fusA_1,-,Elongation factor G,-,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF03764,PF00679,PF03144,PF00009,PF14492"
MGYG000000013_02217,1,rplO,rplO,50S ribosomal protein L15,Large ribosomal subunit protein uL15,COG0200,J,ko:K02876,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840,GO:0015934",structural constituent of ribosome;translation;ribosome;large ribosomal subunit,"GO_MF,GO_BP,GO_CC,GO_CC",-,PF00828
MGYG000000013_02219,1,rpsE,rpsE,30S ribosomal protein S5,Small ribosomal subunit protein uS5,COG0098,J,ko:K02988,map03010,Ribosome,"GO:0003723,GO:0003735,GO:0006412,GO:0005840,GO:0015935",RNA binding;structural constituent of ribosome;translation;ribosome;small ribosomal subunit,"GO_MF,GO_MF,GO_BP,GO_CC,GO_CC",-,"PF03719,PF00333"
MGYG000000013_02222,1,rpsH,rpsH,30S ribosomal protein S8,Small ribosomal subunit protein uS8,COG0096,J,ko:K02994,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00410
MGYG000000013_02356,1,korA_1,korA,2-oxoglutarate oxidoreductase subunit KorA,2-oxoglutarate oxidoreductase subunit KorA,"COG0674,COG1014",CC,ko:K00174,"map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200,map01210",Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle);Pyruvate metabolism;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;2-Oxocarboxylic acid metabolism,"GO:0016491,GO:0003824,GO:0016903","oxidoreductase activity;catalytic activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors","GO_MF,GO_MF,GO_MF",1.2.7.3,"PF01558,PF01855,PF17147"
MGYG000000013_03150,6,rplM,rplM,50S ribosomal protein L13,Large ribosomal subunit protein uL13,COG0102,J,ko:K02871,map03010,Ribosome,"GO:0003735,GO:0006412,GO:0005840",structural constituent of ribosome;translation;ribosome,"GO_MF,GO_BP,GO_CC",-,PF00572
MGYG000000029_00377,5,fusA_1,-,Elongation factor G,-,COG0480,J,ko:K02355,-,-,"GO:0003924,GO:0005525",GTPase activity;GTP binding,"GO_MF,GO_MF",-,"PF00679,PF14492,PF00009,PF03764,PF03144"
MGYG000000029_01702,1,pgcA,pgcA,Phosphoglucomutase,Phosphoglucomutase,COG1109,G,ko:K01835,"map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01250",Glycolysis / Gluconeogenesis;Pentose phosphate pathway;Galactose metabolism;Purine metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Streptomycin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of nucleotide sugars,"GO:0016868,GO:0005975,GO:0000287",intramolecular phosphotransferase activity;carbohydrate metabolic process;magnesium ion binding,"GO_MF,GO_BP,GO_MF",5.4.2.2,"PF02880,PF00408,PF02878,PF02879"
MGYG000000054_01790,6,rnr,-,Ribonuclease R,-,COG0557,K,"ko:K12573,ko:K12585","map03018,map03018",RNA degradation;RNA degradation,"GO:0003723,GO:0004540,GO:0003676,GO:0016070,GO:0004518",RNA binding;RNA nuclease activity;nucleic acid binding;RNA metabolic process;nuclease activity,"GO_MF,GO_MF,GO_MF,GO_BP,GO_MF",3.1.13.1,"PF00773,PF00575,PF17876"
MGYG000000196_02526,4,MGYG000000196_02526,-,hypothetical protein,-,COG6083,U,-,-,-,-,-,-,-,PF14717
MGYG000000196_02527,5,MGYG000000196_02527,-,hypothetical protein,-,COG3391,R,-,-,-,-,-,-,-,PF16820
MGYG000000196_02528,4,MGYG000000196_02528,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000000265_04194,4,MGYG000000265_04194,-,hypothetical protein,-,COG5527,X,-,-,-,"GO:0003887,GO:0006270",DNA-directed DNA polymerase activity;DNA replication initiation,"GO_MF,GO_BP",-,PF01051
MGYG000000284_03234,1,MGYG000000284_03234,-,hypothetical protein,-,COG0811,U,ko:K03561,-,-,-,-,-,-,PF01618
MGYG000000814_01152,2,mfd,mfd,Transcription-repair-coupling factor,Transcription-repair-coupling factor,COG1197,LK,ko:K03723,map03420,Nucleotide excision repair,"GO:0003684,GO:0005524,GO:0006281,GO:0003676",damaged DNA binding;ATP binding;DNA repair;nucleic acid binding,"GO_MF,GO_MF,GO_BP,GO_MF",3.6.4.-,"PF03461,PF02559,PF00270,PF00271,PF17757"
MGYG000001345_01176,6,MGYG000001345_01176,-,hypothetical protein,-,COG0760,O,"ko:K01802,ko:K03770",-,-,-,-,-,-,"PF13616,PF13623"
MGYG000001345_02944,5,xylE_2,xylE,D-xylose-proton symporter,D-xylose-proton symporter,COG0477,GEPR,ko:K08138,-,-,"GO:0022857,GO:0055085,GO:0016020",transmembrane transporter activity;transmembrane transport;membrane,"GO_MF,GO_BP,GO_CC",-,PF00083
MGYG000001345_02083,1,MGYG000001345_02083,-,hypothetical protein,-,COG0738,G,ko:K02429,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF07690
MGYG000001345_04075,1,mdtC_2,-,Multidrug resistance protein MdtC,-,COG0841,V,ko:K03296,-,-,"GO:0022857,GO:0055085,GO:0016020",transmembrane transporter activity;transmembrane transport;membrane,"GO_MF,GO_BP,GO_CC",-,PF00873
MGYG000001345_04456,1,MGYG000001345_04456,fklB,hypothetical protein,FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase,COG0545,O,"ko:K03772,ko:K03773",-,-,"GO:0006457,GO:0003755",protein folding;peptidyl-prolyl cis-trans isomerase activity,"GO_BP,GO_MF",-,"PF00254,PF01346"
MGYG000001345_01407,0,MGYG000001345_01407,NMB0315,hypothetical protein,DD-carboxypeptidase/endopeptidase Mpg,"COG5846,COG0739,COG5821,COG1388",DMDM,-,-,-,-,-,-,-,"PF01551,PF01476"
MGYG000001345_01500,5,MGYG000001345_01500,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF03993
MGYG000001378_04235,1,MGYG000001378_04235,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001378_04236,1,MGYG000001378_04236,-,hypothetical protein,-,COG0848,U,-,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF02472
MGYG000001378_04237,1,MGYG000001378_04237,-,hypothetical protein,-,COG0848,U,ko:K03559,-,-,"GO:0022857,GO:0055085",transmembrane transporter activity;transmembrane transport,"GO_MF,GO_BP",-,PF02472
MGYG000001378_01467,5,fucI,fucI,L-fucose isomerase,L-fucose isomerase,COG2407,G,ko:K01818,"map00040,map00051,map01100,map01120",Pentose and glucuronate interconversions;Fructose and mannose metabolism;Metabolic pathways;Microbial metabolism in diverse environments,"GO:0008736,GO:0030145,GO:0019317,GO:0005737,GO:0016861,GO:0005996,GO:0006004","L-fucose isomerase activity;manganese ion binding;fucose catabolic process;cytoplasm;intramolecular oxidoreductase activity, interconverting aldoses and ketoses;monosaccharide metabolic process;fucose metabolic process","GO_MF,GO_MF,GO_BP,GO_CC,GO_MF,GO_BP,GO_BP",5.3.1.25,"PF07881,PF07882,PF02952"
MGYG000001378_03560,3,nagB_3,BT_0258,Glucosamine-6-phosphate deaminase,Putative glucosamine-6-phosphate deaminase-like protein BT_0258,"COG2120,COG0363",GG,ko:K02564,"map00520,map01100",Amino sugar and nucleotide sugar metabolism;Metabolic pathways,"GO:0004342,GO:0006044,GO:0005975",glucosamine-6-phosphate deaminase activity;N-acetylglucosamine metabolic process;carbohydrate metabolic process,"GO_MF,GO_BP,GO_BP",3.5.99.6,"PF01182,PF02585"
MGYG000001378_04480,5,MGYG000001378_04480,rbpA,hypothetical protein,Putative RNA-binding protein RbpA,COG0724,J,-,-,-,"GO:0003723,GO:0003676",RNA binding;nucleic acid binding,"GO_MF,GO_MF",-,PF00076
MGYG000001378_04599,6,caiA,-,Crotonobetainyl-CoA dehydrogenase,-,COG1960,I,-,-,-,"GO:0003995,GO:0016627,GO:0050660","acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors;flavin adenine dinucleotide binding","GO_MF,GO_MF,GO_MF",1.3.99.-,"PF00441,PF02771,PF12186,PF02770"
MGYG000001461_01988,2,MGYG000001461_01988,-,hypothetical protein,-,COG3935,L,-,-,-,-,-,-,-,-
MGYG000001617_00143,2,MGYG000001617_00143,-,hypothetical protein,-,COG0179,CE,-,-,-,GO:0003824,catalytic activity,GO_MF,-,PF01557
MGYG000001826_00177,6,oppB,dppB,Oligopeptide transport system permease protein OppB,Dipeptide transport system permease protein DppB,COG0601,EP,-,-,-,"GO:0055085,GO:0016020",transmembrane transport;membrane,"GO_BP,GO_CC",-,PF00528
MGYG000001995_01621,0,MGYG000001995_01621,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,PF17170
MGYG000002451_02267,2,MGYG000002451_02267,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000002475_03527,2,MGYG000002475_03527,-,hypothetical protein,-,"COG0437,COG4231,COG1142",CCC,-,-,-,-,-,-,-,PF00037
MGYG000002561_01179,2,rcsC_22,-,Sensor histidine kinase RcsC,-,"COG5979,COG2203,COG0784,COG5809,COG2984,COG0642",TTTDTRT,-,-,-,"GO:0000160,GO:0005515,GO:0000155,GO:0007165,GO:0016772,GO:0016310","phosphorelay signal transduction system;protein binding;phosphorelay sensor kinase activity;signal transduction;transferase activity, transferring phosphorus-containing groups;phosphorylation","GO_BP,GO_MF,GO_MF,GO_BP,GO_MF,GO_BP",2.7.13.3,"PF00512,PF00072,PF02518"
MGYG000003247_01401,4,MGYG000003247_01401,-,hypothetical protein,-,COG2755,DI,-,-,-,-,-,-,-,PF13472
MGYG000004016_00467,2,ypdF,yqhT,Aminopeptidase YpdF,Uncharacterized peptidase YqhT,COG0006,E,ko:K01262,-,-,-,-,-,3.4.11.-,PF00557
MGYG000004566_01069,2,hsdR,hsdR,Type I restriction enzyme EcoR124II R protein,Type I restriction enzyme EcoR124I/EcoR124II endonuclease subunit,COG0610,V,ko:K01153,-,-,"GO:0003677,GO:0005524,GO:0009035,GO:0009307",DNA binding;ATP binding;type I site-specific deoxyribonuclease activity;DNA restriction-modification system,"GO_MF,GO_MF,GO_MF,GO_BP",3.1.21.3,"PF18766,PF12008"
MGYG000000463_00405,4,lacX,-,Protein LacX%2C plasmid,-,COG2017,G,ko:K01785,"map00010,map00052,map01100,map01110,map01120",Glycolysis / Gluconeogenesis;Galactose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,"GO:0016853,GO:0005975,GO:0003824,GO:0030246",isomerase activity;carbohydrate metabolic process;catalytic activity;carbohydrate binding,"GO_MF,GO_BP,GO_MF,GO_MF",-,PF01263
MGYG000001345_00024,4,rcsC_1,-,Sensor histidine kinase RcsC,-,"COG3706,COG2169,COG2207,COG0642,COG5002,COG0745,COG3292",TKLKTTTKT,-,-,-,"GO:0000160,GO:0000155,GO:0007165,GO:0016772,GO:0016310,GO:0005515,GO:0003700,GO:0043565,GO:0006355","phosphorelay signal transduction system;phosphorelay sensor kinase activity;signal transduction;transferase activity, transferring phosphorus-containing groups;phosphorylation;protein binding;DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription","GO_BP,GO_MF,GO_BP,GO_MF,GO_BP,GO_MF,GO_MF,GO_MF,GO_BP",2.7.13.3,"PF02518,PF07495,PF07494,PF00072,PF12833"
MGYG000001422_05573,4,MGYG000001422_05573,-,hypothetical protein,-,COG5527,X,-,-,-,"GO:0003887,GO:0006270",DNA-directed DNA polymerase activity;DNA replication initiation,"GO_MF,GO_BP",-,PF01051
MGYG000001422_05582,4,MGYG000001422_05582,-,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
MGYG000001422_05584,4,MGYG000001422_05584,-,hypothetical protein,-,COG4679,VX,-,-,-,"GO:0003723,GO:0003964,GO:0006278",RNA binding;RNA-directed DNA polymerase activity;RNA-templated DNA biosynthetic process,"GO_MF,GO_MF,GO_BP",-,"PF00078,PF05973"
MGYG000001859_01920,4,MGYG000001859_01920,-,Putative two-component membrane permease complex subunit SMU_747c,-,COG0701,PV,ko:K07089,-,-,-,-,-,-,PF03773
MGYG000001977_03163,4,MGYG000001977_03163,-,hypothetical protein,-,"COG4977,COG0693",KV,-,-,-,-,-,-,-,PF01965
MGYG000001977_03164,4,MGYG000001977_03164,-,hypothetical protein,-,"COG4753,COG3292,COG2207",TKTK,-,-,-,"GO:0003700,GO:0043565,GO:0006355",DNA-binding transcription factor activity;sequence-specific DNA binding;regulation of DNA-templated transcription,"GO_MF,GO_MF,GO_BP",-,PF12833
MGYG000001977_03165,4,MGYG000001977_03165,-,hypothetical protein,-,"COG6083,COG2247",UM,ko:K12132,-,-,-,-,-,-,-
